明治44年5月30日左記學校組合ノ設立ヲ認可ス : 朝鮮總督府告示第161號/19110601/GB_19110601_AA0225_G0001/CNTS-00083073375
明治44年6月23日 : 朝鮮總督府江原道告示第9號/19110628/GB_19110628_AA0248_G0011/CNTS-00083073808
明治44年6月10日 : 朝鮮總督府江原道告示第9號/19110628/GB_19110628_AA0248_G0012/CNTS-00083073805
明治44年6月12日 : 朝鮮總督府江原道告示第9號/19110628/GB_19110628_AA0248_G0013/CNTS-00083073806
明治44年6月13日 : 朝鮮總督府江原道告示第9號/19110628/GB_19110628_AA0248_G0014/CNTS-00083073807
明治44年6月23日 : 朝鮮總督府江原道告示第9號/19110628/GB_19110628_AA0248_G0015/CNTS-00083073808
明治44年6月24日 : 朝鮮總督府江原道告示第9號/19110628/GB_19110628_AA0248_G0016/CNTS-00083073809
明治44年6月25日 : 朝鮮總督府江原道告示第9號/19110628/GB_19110628_AA0248_G0017/CNTS-00083073810
明治44年6月26日 : 朝鮮總督府江原道告示第9號/19110628/GB_19110628_AA0248_G0018/CNTS-00083073811
明治44年6月27日 : 朝鮮總督府江原道告示第9號/19110628/GB_19110628_AA0248_G0019/CNTS-00083073812
官吏發著 : 朝鮮總督府江原道告示第9號/19110628/GB_19110628_AA0248_G0020/CNTS-00048445399
官吏死去 : 朝鮮總督府江原道告示第9號/19110628/GB_19110628_AA0248_G0021/CNTS-00048623885
發賣頒布禁止 : 朝鮮總督府江原道告示第9號/19110628/GB_19110628_AA0248_G0022/CNTS-00048475408
電報通數及料金 : 朝鮮總督府江原道告示第9號/19110628/GB_19110628_AA0248_G0023/CNTS-00083073816
京城地方天氣豫報 : 朝鮮總督府江原道告示第9號/19110628/GB_19110628_AA0248_G0024/CNTS-00083073817
正誤 : 朝鮮總督府江原道告示第9號/19110628/GB_19110628_AA0248_G0025/CNTS-00083073818
北海道島牧郡西島牧村役場本年5月9日火災ニ罹リ書類全部燒失セシニ依リ同日以前右役場ニ對シ爲シタル願,伺,屆,照會等ニシテ處分,應答未濟ノモノハ此ノ際更ニ相當手續ヲ爲スベシ右告示ス : 朝鮮總督府告示第206號/19110629/GB_19110629_AA0249_G0001/CNTS-00083073819
明治43年度44年6月分仕拂命令濟額報告書提出方ノ件 : 官通牒第195號/19110629/GB_19110629_AA0249_G0002/CNTS-00083073820
右新聞紙ハ治安ヲ妨害スルモノト認ムルニ付光武11年法律第5號新聞紙法第34條ニ依リ發賣頒布ヲ禁止シ之ヲ押收ス : 朝鮮總督府警務總監部告示第47號/19110629/GB_19110629_AA0249_G0003/CNTS-00083073821
面費ニ關スル準則左ノ通定ム : 朝鮮總督府忠淸南道訓令第2號/19110629/GB_19110629_AA0249_G0004/CNTS-00083073822
左ノ通獸疫發生セリ : 朝鮮總督府忠淸南道告示第14號/19110629/GB_19110629_AA0249_G0005/CNTS-00083073823
正誤 : 朝鮮總督府忠淸南道告示第14號/19110629/GB_19110629_AA0249_G0006/CNTS-00083073830
明治44年3月31日 : 朝鮮總督府忠淸南道告示第14號/19110629/GB_19110629_AA0249_G0007/CNTS-00083073825
明治44年6月16日 : 朝鮮總督府忠淸南道告示第14號/19110629/GB_19110629_AA0249_G0008/CNTS-00083073826
明治44年6月21日 : 朝鮮總督府忠淸南道告示第14號/19110629/GB_19110629_AA0249_G0009/CNTS-00083073827
明治44年6月26日 : 朝鮮總督府忠淸南道告示第14號/19110629/GB_19110629_AA0249_G0010/CNTS-00083073828
明治44年6月27日 : 朝鮮總督府忠淸南道告示第14號/19110629/GB_19110629_AA0249_G0011/CNTS-00083073829
正誤 : 朝鮮總督府忠淸南道告示第14號/19110629/GB_19110629_AA0249_G0012/CNTS-00083073830
假出獄 : 朝鮮總督府忠淸南道告示第14號/19110629/GB_19110629_AA0249_G0013/CNTS-00048543380
死刑執行 : 朝鮮總督府忠淸南道告示第14號/19110629/GB_19110629_AA0249_G0014/CNTS-00048297188
鑛業許可 : 朝鮮總督府忠淸南道告示第14號/19110629/GB_19110629_AA0249_G0015/CNTS-00083073833
鑛業ヲ廢業シタルモノ左ノ如シ : 朝鮮總督府忠淸南道告示第14號/19110629/GB_19110629_AA0249_G0016/CNTS-00083073834
鐵道運輸收入槪算旬報 : 朝鮮總督府忠淸南道告示第14號/19110629/GB_19110629_AA0249_G0017/CNTS-00083073835
京城地方天氣豫報 : 朝鮮總督府忠淸南道告示第14號/19110629/GB_19110629_AA0249_G0018/CNTS-00083073836
明治44年7月1日ヨリ左記郵便局所ニ於テ諺文電報ヲモ取扱ハシム : 朝鮮總督府告示第207號/19110630/GB_19110630_AA0250_G0001/CNTS-00083073837
韓國銀行條例ニ依リ韓國銀行ヨリ發行スル銀行券ノ內新造5圓券竝10圓券ハ本年8月1日ヨリ發行シ從來發行ノ銀行券ト共ニ通用セシム其ノ見本略圖ハ左ノ如シ : 朝鮮總督府告示第208號/19110630/GB_19110630_AA0250_G0002/CNTS-00083073838
決算證明堤出方ノ件 : 官通牒第196號/19110630/GB_19110630_AA0250_G0003/CNTS-00083073839
種牡牛貸付規程左ノ通定ム : 朝鮮總督府黃海道令第3號/19110630/GB_19110630_AA0250_G0004/CNTS-00083073840
民有土地ノ所在ヲ明ニシ地稅賦課ノ根基ヲ確ムル爲本年ヲ最終トシテ考ト作伕ヲ行フ面職員竝一般地主等左記各項ヲ諒シ協力以テ本事業ノ完備ヲ期スヘシ : 朝鮮總督府忠淸南道告諭第1號/19110630/GB_19110630_AA0250_G0005/CNTS-00083073841
正誤 : 朝鮮總督府忠淸南道告諭第1號/19110630/GB_19110630_AA0250_G0006/CNTS-00083073842
明治44年6月22日 : 朝鮮總督府忠淸南道告諭第1號/19110630/GB_19110630_AA0250_G0007/CNTS-00083073843
明治44年5月31日 : 朝鮮總督府忠淸南道告諭第1號/19110630/GB_19110630_AA0250_G0008/CNTS-00083073844
明治44年6月22日 : 朝鮮總督府忠淸南道告諭第1號/19110630/GB_19110630_AA0250_G0009/CNTS-00083073843
明治44年6月26日 : 朝鮮總督府忠淸南道告諭第1號/19110630/GB_19110630_AA0250_G0010/CNTS-00083073846
明治44年6月27日 : 朝鮮總督府忠淸南道告諭第1號/19110630/GB_19110630_AA0250_G0011/CNTS-00083073847
明治44年6月29日 : 朝鮮總督府忠淸南道告諭第1號/19110630/GB_19110630_AA0250_G0012/CNTS-00083073848
正誤 : 朝鮮總督府忠淸南道告諭第1號/19110630/GB_19110630_AA0250_G0013/CNTS-00083073842
死刑執行 : 朝鮮總督府忠淸南道告諭第1號/19110630/GB_19110630_AA0250_G0014/CNTS-00048295225
釜山手形交換組合週報 : 朝鮮總督府忠淸南道告諭第1號/19110630/GB_19110630_AA0250_G0015/CNTS-00048285177
京城地方天氣豫報 : 朝鮮總督府忠淸南道告諭第1號/19110630/GB_19110630_AA0250_G0016/CNTS-00083073852
